"centroid","2014-05-21 23:34:48.938327","223","197"
"centroid","2014-05-21 23:34:49.199379","223","197"
"centroid","2014-05-21 23:34:49.458481","223","197"
"centroid","2014-05-21 23:34:49.722714","223","197"
"centroid","2014-05-21 23:34:49.986399","223","197"
"centroid","2014-05-21 23:34:50.248831","223","197"
"centroid","2014-05-21 23:34:50.511166","223","197"
"centroid","2014-05-21 23:34:50.884009","223","197"
"centroid","2014-05-21 23:34:51.149018","223","197"
"centroid","2014-05-21 23:34:51.411407","223","197"
"centroid","2014-05-21 23:34:51.677081","223","197"
"centroid","2014-05-21 23:34:51.941969","223","197"
"centroid","2014-05-21 23:34:52.205082","223","197"
"centroid","2014-05-21 23:34:52.466077","223","197"
"centroid","2014-05-21 23:34:52.732496","223","197"
"centroid","2014-05-21 23:34:52.996921","223","197"
"centroid","2014-05-21 23:34:53.259977","223","197"
"centroid","2014-05-21 23:34:53.520566","223","197"
"centroid","2014-05-21 23:34:53.785174","223","197"
"centroid","2014-05-21 23:34:54.049196","223","197"
"centroid","2014-05-21 23:34:54.309608","223","197"
"centroid","2014-05-21 23:34:54.570452","223","197"
"centroid","2014-05-21 23:34:54.832871","223","197"
"centroid","2014-05-21 23:34:55.097302","223","197"
"centroid","2014-05-21 23:34:55.356706","223","197"
"centroid","2014-05-21 23:34:55.617152","223","197"
"centroid","2014-05-21 23:34:55.878116","223","197"
"centroid","2014-05-21 23:34:56.137084","223","197"
"centroid","2014-05-21 23:34:56.399911","223","197"
"centroid","2014-05-21 23:34:56.664688","223","197"
"centroid","2014-05-21 23:34:56.927674","223","197"
"centroid","2014-05-21 23:34:57.186901","223","197"
"centroid","2014-05-21 23:34:57.452144","223","197"
"centroid","2014-05-21 23:34:57.718228","223","197"
"centroid","2014-05-21 23:34:57.983759","223","197"
"centroid","2014-05-21 23:34:58.243408","223","197"
"centroid","2014-05-21 23:34:58.507711","223","197"
"centroid","2014-05-21 23:34:58.773278","223","197"
"centroid","2014-05-21 23:34:59.040315","223","197"
"centroid","2014-05-21 23:34:59.298943","223","197"
"centroid","2014-05-21 23:34:59.561220","223","197"
"centroid","2014-05-21 23:34:59.826261","223","197"
"centroid","2014-05-21 23:35:00.092582","223","197"
"centroid","2014-05-21 23:35:00.354673","223","197"
"centroid","2014-05-21 23:35:00.614416","223","197"
"centroid","2014-05-21 23:35:00.873712","223","197"
"centroid","2014-05-21 23:35:01.136533","223","197"
"centroid","2014-05-21 23:35:01.401882","223","197"
"centroid","2014-05-21 23:35:01.664968","223","197"
"centroid","2014-05-21 23:35:01.928868","223","197"
"centroid","2014-05-21 23:35:02.190580","223","197"
"centroid","2014-05-21 23:35:02.454659","223","197"
"centroid","2014-05-21 23:35:02.718964","223","197"
"centroid","2014-05-21 23:35:02.985056","223","197"
"centroid","2014-05-21 23:35:03.247058","223","197"
"centroid","2014-05-21 23:35:03.509300","223","197"
"centroid","2014-05-21 23:35:03.772023","223","197"
"centroid","2014-05-21 23:35:04.034560","223","197"
"centroid","2014-05-21 23:35:04.296908","223","197"
"centroid","2014-05-21 23:35:04.562547","223","197"
"centroid","2014-05-21 23:35:04.823558","223","197"
"centroid","2014-05-21 23:35:05.084336","223","197"
"centroid","2014-05-21 23:35:05.347341","223","197"
"centroid","2014-05-21 23:35:05.609768","223","197"
"centroid","2014-05-21 23:35:05.872941","223","197"
"centroid","2014-05-21 23:35:06.136885","223","197"
"centroid","2014-05-21 23:35:06.397224","223","197"
"centroid","2014-05-21 23:35:06.657356","223","197"
"centroid","2014-05-21 23:35:06.922606","223","197"
"centroid","2014-05-21 23:35:07.189003","223","197"
"centroid","2014-05-21 23:35:07.455878","223","197"
"centroid","2014-05-21 23:35:07.714860","223","197"
"centroid","2014-05-21 23:35:07.975320","223","197"
"centroid","2014-05-21 23:35:08.240384","223","197"
"centroid","2014-05-21 23:35:08.508491","223","197"
"centroid","2014-05-21 23:35:08.773031","223","197"
"centroid","2014-05-21 23:35:09.034653","223","197"
"centroid","2014-05-21 23:35:09.301965","223","197"
"centroid","2014-05-21 23:35:09.567695","223","197"
"centroid","2014-05-21 23:35:09.832064","223","197"
"centroid","2014-05-21 23:35:10.092858","223","197"
"centroid","2014-05-21 23:35:10.358938","223","197"
"centroid","2014-05-21 23:35:10.621859","223","197"
"centroid","2014-05-21 23:35:10.883488","223","197"
"centroid","2014-05-21 23:35:57.884933","223","197"
"centroid","2014-05-21 23:35:58.149267","223","197"
"centroid","2014-05-21 23:35:58.408303","223","197"
"centroid","2014-05-21 23:35:58.670458","223","197"
"centroid","2014-05-21 23:35:58.932540","223","197"
"centroid","2014-05-21 23:35:59.197003","223","197"
"centroid","2014-05-21 23:35:59.458992","223","197"
"centroid","2014-05-21 23:35:59.722921","223","197"
"centroid","2014-05-21 23:35:59.985798","223","197"
"centroid","2014-05-21 23:36:00.245888","223","197"
"centroid","2014-05-21 23:36:00.507547","223","197"
"centroid","2014-05-21 23:36:00.774612","223","197"
"centroid","2014-05-21 23:36:01.038999","223","197"
"centroid","2014-05-21 23:36:01.298676","223","197"
"centroid","2014-05-21 23:36:01.560912","223","197"
"centroid","2014-05-21 23:36:01.827174","223","197"
"centroid","2014-05-21 23:36:02.088478","223","197"
"centroid","2014-05-21 23:36:02.351884","223","197"
"centroid","2014-05-21 23:36:02.611794","223","197"
"centroid","2014-05-21 23:36:02.869661","223","197"
"centroid","2014-05-21 23:36:03.128197","223","197"
"centroid","2014-05-21 23:36:03.387581","223","198"
"centroid","2014-05-21 23:36:03.651210","223","198"
"centroid","2014-05-21 23:36:03.913709","223","198"
"centroid","2014-05-21 23:36:04.174479","223","198"
"centroid","2014-05-21 23:36:04.438614","224","198"
"centroid","2014-05-21 23:36:04.703804","224","198"
"centroid","2014-05-21 23:36:04.968756","224","198"
"centroid","2014-05-21 23:36:05.230100","224","198"
"centroid","2014-05-21 23:36:05.488965","224","198"
"centroid","2014-05-21 23:36:05.749931","224","198"
"centroid","2014-05-21 23:36:06.012845","224","198"
"centroid","2014-05-21 23:36:06.273066","224","198"
"centroid","2014-05-21 23:36:06.534406","224","198"
"centroid","2014-05-21 23:36:06.793071","224","198"
"centroid","2014-05-21 23:36:07.182384","224","198"
"centroid","2014-05-21 23:36:07.455774","224","198"
"centroid","2014-05-21 23:36:07.722437","224","198"
"centroid","2014-05-21 23:36:07.989580","224","198"
"centroid","2014-05-21 23:36:08.262581","224","198"
